Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,
z8OvtUYEuS4,30,40," ""/m/04rlf",/m/04szw,/m/07y_7,"/m/0d8_n""",,,,,,,
z8PI_8pQ4Yk,70,80," ""/m/09x0r""",,,,,,,,,,
z8PdOsZ3NHY,1,11," ""/m/09x0r","/m/0jbk""",,,,,,,,,
z8PhkryHn4g,140,150," ""/m/09x0r""",,,,,,,,,,
z8Puj24lgfY,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8PvA2srbjA,20,30," ""/m/07r04",/m/07yv9,/m/0k4j,"/t/dd00129""",,,,,,,
z8Q2tersUnU,30,40," ""/m/04rlf""",,,,,,,,,,
z8QAPmJrf9E,30,40," ""/m/04rlf""",,,,,,,,,,
z8QIa3rS4Uc,470,480," ""/m/01j3sz","/m/09x0r""",,,,,,,,,
z8QK1RonXZ8,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8QlYxbARVU,210,220," ""/m/04rlf""",,,,,,,,,,
z8R9IjgQQpU,30,40," ""/m/04rlf""",,,,,,,,,,
z8RVkTfbAAE,10,20," ""/m/01yrx",/m/068hy,"/m/0jbk""",,,,,,,,
z8RcSWLBJys,30,40," ""/m/04rlf""",,,,,,,,,,
z8RgvDmSivY,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8RxNYiT8rY,330,340," ""/m/018vs",/m/03_d0,"/m/04rlf""",,,,,,,,
z8SPKa0BovY,30,40," ""/m/09x0r""",,,,,,,,,,
z8SST2D9ZLA,30,40," ""/m/09x0r""",,,,,,,,,,
z8Shar7yx1g,0,10," ""/m/04rlf""",,,,,,,,,,
z8T2q1fHUHI,60,70," ""/m/04rlf","/m/0ln16""",,,,,,,,,
z8T5prMJw-0,480,490," ""/m/09x0r","/m/0l15bq""",,,,,,,,,
z8TDuOtfolE,0,10," ""/m/056ks2","/m/09x0r""",,,,,,,,,
z8TElkmDALk,30,40," ""/m/01m4t""",,,,,,,,,,
z8TL6BcAdrg,30,40," ""/m/04rlf""",,,,,,,,,,
z8TVWaZJIT4,150,160," ""/m/015lz1",/m/04rlf,"/t/dd00125""",,,,,,,,
z8TcF0Lu1OM,10,20," ""/m/07yv9""",,,,,,,,,,
z8UeQTFp4qM,30,40," ""/m/09x0r""",,,,,,,,,,
z8V5nHLn14I,30,40," ""/m/01kcd","/m/0319l""",,,,,,,,,
z8VEhL6ivmU,30,40," ""/m/09x0r""",,,,,,,,,,
z8VII4ZQ7AE,120,130," ""/m/09x0r""",,,,,,,,,,
z8VP5k8MUcI,30,40," ""/m/09x0r""",,,,,,,,,,
z8VSNFwm8UI,30,40," ""/m/09x0r""",,,,,,,,,,
z8VeAUFcqBU,30,40," ""/m/09x0r""",,,,,,,,,,
z8VoZeo5BA0,29,39," ""/m/07q2z82",/m/07yv9,"/m/0k4j""",,,,,,,,
z8W2aL7W3pY,70,80," ""/m/07yv9",/m/09ct_,"/m/0k5j""",,,,,,,,
z8WC8lpOKWs,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8WK3BWJTFo,210,220," ""/m/01m4t""",,,,,,,,,,
z8WXQdHLBRo,20,30," ""/m/09x0r""",,,,,,,,,,
z8X9dAQhu9c,190,200," ""/m/015lz1",/m/04rlf,"/m/0l14j_""",,,,,,,,
z8XMkfDBcls,22,32," ""/m/09x0r""",,,,,,,,,,
z8XT5MSUtHI,30,40," ""/m/09x0r""",,,,,,,,,,
z8XadFB2hVA,0,10," ""/m/02lkt",/m/04rlf,"/m/08cyft""",,,,,,,,
z8Y8BCmZw-4,40,50," ""/m/04rlf""",,,,,,,,,,
z8YB0OUY8iA,10,20," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8YJIGHdb_k,30,40," ""/m/09x0r""",,,,,,,,,,
z8YYoddJUz0,13,23," ""/m/04rlf""",,,,,,,,,,
z8Ycdq9xv3o,50,60," ""/m/05pd6""",,,,,,,,,,
z8YdsbBRqSk,30,40," ""/m/09x0r""",,,,,,,,,,
z8YeFOR3qRY,30,40," ""/m/042v_gx",/m/04rlf,/m/04szw,"/m/0fx80y""",,,,,,,
z8Z3WW73Gn4,40,50," ""/m/026t6",/m/02hnl,/m/04rlf,"/m/04szw""",,,,,,,
z8ZH9Zn2DDA,160,170," ""/m/015lz1",/m/04rlf,"/t/dd00126""",,,,,,,,
z8ZPa1vYa9s,30,40," ""/m/04rlf",/m/04szw,"/m/07y_7""",,,,,,,,
z8ZPfm5y34M,30,40," ""/m/04rlf""",,,,,,,,,,
z8ZQ9fGqBP0,20,30," ""/m/030rvx""",,,,,,,,,,
z8ZrVGfUuhg,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8ZxG-vYP20,0,7," ""/m/07pqc89""",,,,,,,,,,
z8_1B0Zm1LE,90,100," ""/m/01kcd","/m/04rlf""",,,,,,,,,
z8_5Lk7A_Fs,40,50," ""/m/012f08",/m/02mk9,/m/07yv9,/m/0k4j,"/t/dd00066""",,,,,,
z8_80WxLAHk,30,40," ""/m/04rlf""",,,,,,,,,,
z8_Dsd-lr2o,30,40," ""/m/09x0r""",,,,,,,,,,
z8_Jnj6v5SU,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8_KGy5m0Lk,10,20," ""/m/015lz1",/m/018j2,/m/01lyv,/m/0342h,/m/04rlf,"/m/0gg8l""",,,,,
z8_QRRSdAOA,0,10," ""/m/02rr_",/m/04rlf,"/m/09x0r""",,,,,,,,
z8_ly2uTpkA,30,40," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8a8nbTjwnI,130,140," ""/m/015lz1",/m/04rlf,/m/064t9,"/t/dd00127""",,,,,,,
z8aE_PZTRts,30,40," ""/m/0284vy3",/m/04zmvq,/m/06d_3,/m/07jdr,"/m/07yv9""",,,,,,
z8aRn9dXxE0,550,560," ""/m/02p01q",/m/07pdjhy,"/m/083vt""",,,,,,,,
z8aUjtDflco,190,200," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8aY3VUz35U,30,40," ""/m/04rlf","/m/0m0jc""",,,,,,,,,
z8amN4_awaA,210,220," ""/m/09x0r",/m/0ytgt,"/t/dd00125""",,,,,,,,
z8aqiFZgxh8,30,40," ""/m/09x0r""",,,,,,,,,,
z8b40Q96QjQ,30,40," ""/m/04rlf""",,,,,,,,,,
z8b7mqaDcRw,50,60," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8bjhrD8_ls,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8blMH_eNaI,30,40," ""/m/09x0r""",,,,,,,,,,
z8cTxB00qH4,30,40," ""/m/0342h",/m/042v_gx,/m/04rlf,/m/04szw,"/m/0fx80y""",,,,,,
z8cWmKTSyso,30,40," ""/m/04rlf","/t/dd00018""",,,,,,,,,
z8cZHzDVn1k,50,60," ""/m/09x0r""",,,,,,,,,,
z8cZsR46dO4,70,80," ""/m/04_sv","/m/07yv9""",,,,,,,,,
z8c_uOuRJIs,100,110," ""/m/01h3n",/m/03vt0,"/m/0h2mp""",,,,,,,,
z8cbV52H5jA,10,20," ""/m/0fd3y""",,,,,,,,,,
z8cqi_1Lao8,20,30," ""/m/04rlf","/m/0dq0md""",,,,,,,,,
z8dHwAwsCIs,30,40," ""/m/01kcd",/m/07c6l,"/m/07gql""",,,,,,,,
z8dKKoeDbAc,20,30," ""/m/015lz1",/m/04rlf,"/m/0l14jd""",,,,,,,,
z8dMCCCHzM8,30,40," ""/m/026t6",/m/02hnl,/m/04rlf,/m/04szw,"/m/0bm02""",,,,,,
z8dTrzR-Ruk,300,310," ""/m/09x0r""",,,,,,,,,,
z8dbtNEzFNE,30,40," ""/m/07swgks","/m/09x0r""",,,,,,,,,
z8e5tflCJag,30,40," ""/m/09x0r""",,,,,,,,,,
z8eXeUakcB8,10,20," ""/m/04rlf""",,,,,,,,,,
z8eZgg72Oj4,30,40," ""/m/09x0r""",,,,,,,,,,
z8ea9GmUWM4,270,280," ""/m/04rlf",/m/07yv9,"/m/09x0r""",,,,,,,,
z8ey5UJnQVs,30,40," ""/m/04rlf","/m/07sbbz2""",,,,,,,,,
z8f12DRCBHE,30,40," ""/m/04rlf""",,,,,,,,,,
z8fPOoUheQY,80,90," ""/m/013y1f","/m/03gvt""",,,,,,,,,
z8fSDHXvzcc,30,40," ""/m/09x0r""",,,,,,,,,,
z8ffoG13P_c,0,10," ""/m/04rlf""",,,,,,,,,,
z8g1D6y19IE,20,30," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8gOxq8c5uQ,220,230," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8ggv1rqojc,21,31," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8h3WdzmF-0,30,40," ""/m/03qtwd","/m/04rlf""",,,,,,,,,
z8hAVJFqzIw,0,10," ""/m/04rlf","/m/0l14gg""",,,,,,,,,
z8hUFXpKVXQ,15,25," ""/m/04rlf""",,,,,,,,,,
z8hkIzCE9M0,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8iex-_svHw,400,410," ""/m/09x0r""",,,,,,,,,,
z8jDbaBef-A,200,210," ""/m/015p6",/m/09x0r,"/t/dd00129""",,,,,,,,
z8jL2BK0TlY,100,110," ""/m/04rlf""",,,,,,,,,,
z8jMiB3Obq4,320,330," ""/t/dd00126""",,,,,,,,,,
z8jZmM42ZiA,230,240," ""/m/01jnbd","/m/04rlf""",,,,,,,,,
z8j_6xN4d1Q,30,40," ""/m/04rlf""",,,,,,,,,,
z8jfrZB8Dzs,30,40," ""/m/034srq",/m/03m9d0z,/m/05kq4,"/t/dd00092""",,,,,,,
z8jjGAy9FBs,100,110," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8jrxHItXko,21,31," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8jsXi_J0KM,0,10," ""/m/03fwl",/m/07bgp,/m/0ch8v,"/m/0jbk""",,,,,,,
z8jw0rNZkeY,10,20," ""/m/07yv9","/m/09x0r""",,,,,,,,,
z8kszB0yS5g,10,20," ""/m/03m9d0z""",,,,,,,,,,
z8kxs4DU_yY,30,40," ""/m/09x0r""",,,,,,,,,,
z8l-l1-JiDc,8,18," ""/m/07q2z82",/m/07yv9,"/m/0k4j""",,,,,,,,
z8l1TP62f_I,30,40," ""/m/04rlf""",,,,,,,,,,
z8lnEAjMp-E,30,40," ""/m/03lty",/m/04rlf,"/m/0dl5d""",,,,,,,,
z8m4oYWaGkk,0,10," ""/m/04zjc""",,,,,,,,,,
z8mbgoIe728,210,220," ""/m/09x0r""",,,,,,,,,,
z8mw12v_eEU,30,40," ""/m/04rlf""",,,,,,,,,,
z8n8L0SNojw,70,80," ""/m/02fs_r""",,,,,,,,,,
z8nC1uaMG7Y,430,440," ""/m/028v0c","/m/09x0r""",,,,,,,,,
z8nCnVkzAMs,60,70," ""/m/04rlf""",,,,,,,,,,
z8nFLjNTQJk,30,40," ""/m/09x0r""",,,,,,,,,,
z8nICjku3Yo,50,60," ""/m/0326g""",,,,,,,,,,
z8nIyftdsj8,30,40," ""/m/04rlf""",,,,,,,,,,
z8nRxOzZPEY,270,280," ""/m/015lz1",/m/04rlf,/m/09x0r,"/t/dd00126""",,,,,,,
z8nUVAtD7Q0,3,13," ""/t/dd00129""",,,,,,,,,,
z8oYbQF6NOo,0,10," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8oaTAwLQVQ,11,21," ""/m/0g6b5""",,,,,,,,,,
z8okiggjP-I,30,40," ""/m/04rlf",/m/04szw,"/m/07y_7""",,,,,,,,
z8oo2wkSOGw,110,120," ""/m/07k1x","/m/09x0r""",,,,,,,,,
z8pLwUdt9cs,150,160," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8pMN6dF1dQ,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8pdP3XcL7o,30,40," ""/m/04rlf""",,,,,,,,,,
z8pm8Y8LEwY,30,40," ""/m/09x0r""",,,,,,,,,,
z8pquIFrVEk,24,34," ""/m/09x0r""",,,,,,,,,,
z8qI6h-A13U,30,40," ""/m/07qcpgn","/m/09x0r""",,,,,,,,,
z8qZt1bF2Kw,10,20," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8qa6amsaEk,30,40," ""/m/04rlf""",,,,,,,,,,
z8qpbWUHwRU,130,140," ""/m/015p6",/m/068hy,"/t/dd00125""",,,,,,,,
z8rcJZrIPoo,30,40," ""/m/04rlf","/m/07pkxdp""",,,,,,,,,
z8rxIe5Saho,30,40," ""/m/04rlf","/m/0ggq0m""",,,,,,,,,
z8s1B3_YQv4,30,40," ""/m/05x_td","/m/09x0r""",,,,,,,,,
z8s6iANI6Ws,120,130," ""/m/04rlf","/t/dd00033""",,,,,,,,,
z8sL7MDovPg,30,40," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8sNghqnh9M,30,40," ""/m/04rlf""",,,,,,,,,,
z8sUe_kBtZ8,20,30," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8sd-gJg2sk,30,40," ""/m/04rlf""",,,,,,,,,,
z8shEkBfCaY,210,220," ""/m/015lz1",/m/028sqc,/m/04rlf,"/m/0dq0md""",,,,,,,
z8svVTdF0l0,80,90," ""/m/04rlf""",,,,,,,,,,
z8tKuU3ZP2A,30,40," ""/m/09x0r""",,,,,,,,,,
z8t_MxcBc84,70,80," ""/m/015p6","/m/068hy""",,,,,,,,,
z8u2ksFZ0xA,50,60," ""/g/122z_qxw","/m/09x0r""",,,,,,,,,
z8uDgrgmp8g,0,10," ""/m/015lz1","/m/05pd6""",,,,,,,,,
z8uP9538FmY,4,14," ""/m/09x0r""",,,,,,,,,,
z8uceOxcly8,6,16," ""/m/04rlf""",,,,,,,,,,
z8ukmWw-LJg,30,40," ""/m/02x8m",/m/03mb9,/m/04rlf,"/t/dd00031""",,,,,,,
z8urtJzt3IA,90,100," ""/m/01xqw",/m/04rlf,"/m/0l14_3""",,,,,,,,
z8us_3u4ULI,30,40," ""/m/09x0r""",,,,,,,,,,
z8uwLv3s9w8,140,150," ""/m/02p01q","/m/07pdjhy""",,,,,,,,,
z8vG5M781PU,30,40," ""/m/04rlf""",,,,,,,,,,
z8vMyQwrtl0,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8veHK7rWvY,30,40," ""/m/0dl83""",,,,,,,,,,
z8w96rWHMQs,30,40," ""/m/034srq","/m/05kq4""",,,,,,,,,
z8wCAaN6ClU,0,10," ""/m/03qtwd","/m/053hz1""",,,,,,,,,
z8wLr8Z__J0,320,330," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z8xAO3Y6qHY,30,40," ""/m/09x0r""",,,,,,,,,,
z8xLlK1R7WI,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8xQ3y4y8lg,30,40," ""/m/04rlf""",,,,,,,,,,
z8xRoMVuK50,30,40," ""/m/09x0r""",,,,,,,,,,
z8xfmqnTZw4,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z8y9HErkxMA,260,270," ""/m/09x0r","/t/dd00126""",,,,,,,,,
z8yf4ttoKfg,200,210," ""/m/02lkt",/m/04rlf,/m/07gxw,"/m/0cfdd""",,,,,,,
z8ytrICcZ9E,0,10," ""/m/0463cq4","/m/09x0r""",,,,,,,,,
z8yuIMC0_QI,470,480," ""/m/0j6m2""",,,,,,,,,,
z8z0ZQXtaZk,29,39," ""/m/09x0r""",,,,,,,,,,
z8zLLAWyAAg,310,320," ""/m/0140xf",/m/02mscn,"/m/04rlf""",,,,,,,,
z8zfjHdLDoE,30,40," ""/m/015lz1",/m/04rlf,"/m/0l14jd""",,,,,,,,
z9-2pcNnTLc,21,31," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9-3K1PFMjw,30,40," ""/m/07cx4","/m/09x0r""",,,,,,,,,
z9-9gPukPTg,380,390," ""/m/09x0r""",,,,,,,,,,
z9-K4pII_4g,20,30," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z9-UE-12Iu8,40,50," ""/m/028sqc","/m/04rlf""",,,,,,,,,
z9-XxPcBmZY,30,40," ""/m/0199g",/m/07yv9,"/m/09x0r""",,,,,,,,
z9-b9Qk0Ejg,350,360," ""/m/04rlf",/m/07c52,"/m/09x0r""",,,,,,,,
z9-bX7nMNfA,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z90MAoA3d7M,310,320," ""/m/09x0r""",,,,,,,,,,
z90NIWomc-0,100,110," ""/m/04rlf",/m/09x0r,"/m/0dxrf""",,,,,,,,
z90Vg7ky2TI,20,30," ""/m/015lz1","/m/04rlf""",,,,,,,,,
z9191y27cpQ,500,510," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z91NdwF_17A,30,40," ""/m/04rlf",/m/04szw,"/m/07y_7""",,,,,,,,
z91UmgNVOEI,460,470," ""/m/09x0r""",,,,,,,,,,
z91gq67nPeY,230,240," ""/m/04rlf""",,,,,,,,,,
z91hvzh354s,30,40," ""/m/04rlf""",,,,,,,,,,
z920hrUAoIE,30,40," ""/m/09x0r""",,,,,,,,,,
z92DLkBcWzs,23,33," ""/m/015p6",/m/0h0rv,"/t/dd00128""",,,,,,,,
z92ONB0Jjus,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z92dGXbIYC8,30,40," ""/m/09x0r""",,,,,,,,,,
z92dP-hV4is,20,30," ""/g/122z_qxw","/m/0g6b5""",,,,,,,,,
z92pEqg6Asc,30,40," ""/m/09x0r""",,,,,,,,,,
z92u58J--V4,30,40," ""/m/046dlr""",,,,,,,,,,
z93-mGVt3NI,30,40," ""/m/04rlf""",,,,,,,,,,
z931h-A6cLc,80,90," ""/m/09x0r""",,,,,,,,,,
z937BDzud8s,30,40," ""/m/04rlf""",,,,,,,,,,
z93_kDDx5gc,30,40," ""/m/012ndj",/m/07yv9,"/m/09x0r""",,,,,,,,
z93hwdGegx8,30,40," ""/m/04rlf""",,,,,,,,,,
z93jrZnONt8,30,40," ""/m/09x0r""",,,,,,,,,,
z93ykh72YAs,30,40," ""/m/07rc7d9","/m/09x0r""",,,,,,,,,
z940h88XhPQ,30,40," ""/m/04rlf","/m/06j6l""",,,,,,,,,
z94D9Z0xi-U,30,40," ""/m/04rlf""",,,,,,,,,,
z94MhWLRV0I,18,28," ""/m/09x0r""",,,,,,,,,,
z94SJwWF7Ss,10,20," ""/m/06wzb""",,,,,,,,,,
z94Vfx6uPVI,30,40," ""/m/04rlf""",,,,,,,,,,
z94ju6u6LYc,30,40," ""/m/04rlf","/m/0jbk""",,,,,,,,,
z94oauwN8oE,30,40," ""/m/04rlf""",,,,,,,,,,
z94wMNpUfaU,30,40," ""/m/09x0r""",,,,,,,,,,
z9526uD21bA,2,12," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z952tiaEk0o,20,30," ""/m/015p6",/m/09b5t,"/m/0ch8v""",,,,,,,,
z955ge1GZ5Q,30,40," ""/m/04rlf""",,,,,,,,,,
z95T9mT6zz0,330,340," ""/m/04rlf",/m/09x0r,"/t/dd00126""",,,,,,,,
z95jV7WnIzo,70,80," ""/m/04rlf""",,,,,,,,,,
z95kvviuDg0,120,130," ""/t/dd00125""",,,,,,,,,,
z95lEXdi-8I,540,550," ""/m/0jbk""",,,,,,,,,,
z963Cp194o0,30,40," ""/m/09x0r""",,,,,,,,,,
z96PyKxSLqY,170,180," ""/m/09x0r""",,,,,,,,,,
z96bcLKx4EE,170,180," ""/t/dd00125","/t/dd00129""",,,,,,,,,
z96uz1OFJHM,20,30," ""/m/09x0r","/t/dd00128""",,,,,,,,,
z975m-L4cfk,0,10," ""/m/018vs""",,,,,,,,,,
z97CfQBIuhQ,0,10," ""/m/04_sv","/m/07yv9""",,,,,,,,,
z97D8e_bVUI,30,40," ""/m/09x0r""",,,,,,,,,,
z97DChMRhM4,30,40," ""/m/09x0r""",,,,,,,,,,
z97R23Bj4PU,9,19," ""/m/09x0r""",,,,,,,,,,
z97XZ17Op1E,20,30," ""/m/07qn5dc",/m/0ch8v,"/m/0jbk""",,,,,,,,
z97auE2rGuA,30,40," ""/m/04rlf""",,,,,,,,,,
z97zqNBqbiY,20,30," ""/m/07yv9",/m/09x0r,"/m/0k4j""",,,,,,,,
z9829H_PJQU,180,190," ""/m/01j4z9",/m/07k1x,"/m/09x0r""",,,,,,,,
z98SqaFZfcE,80,90," ""/m/09x0r""",,,,,,,,,,
z98gVVjkmV4,20,30," ""/m/09x0r""",,,,,,,,,,
z98p2meH0ZI,120,130," ""/m/04rlf","/m/0dq0md""",,,,,,,,,
z99-crbym_U,220,230," ""/m/09x0r","/m/0jbk""",,,,,,,,,
z99-lhQiZSM,110,120," ""/m/06_y0by","/m/0jbk""",,,,,,,,,
z99IR7HTnVY,150,160," ""/m/0342h",/m/042v_gx,/m/04rlf,/m/04szw,"/m/0fx80y""",,,,,,
z99QQ9s-eZ0,80,90," ""/m/04rlf""",,,,,,,,,,
z99RS1pyQxI,30,40," ""/m/09x0r""",,,,,,,,,,
z99XoSq16Jg,17,27," ""/m/09x0r""",,,,,,,,,,
z99e-j1WTWU,30,40," ""/m/04rlf""",,,,,,,,,,
z99e8e6SvH8,120,130," ""/m/02x984l""",,,,,,,,,,
z9ABMWzU2kc,40,50," ""/m/0463cq4",/m/09x0r,"/t/dd00002""",,,,,,,,
z9Ac9udxbNg,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9Ahncla6d4,30,40," ""/m/04rlf""",,,,,,,,,,
z9Arkbwb1Xk,30,40," ""/m/07swgks","/m/09x0r""",,,,,,,,,
z9B3pZHsz2I,150,160," ""/m/04rlf""",,,,,,,,,,
z9BJUqYCir8,30,40," ""/m/04rlf""",,,,,,,,,,
z9BX-3cjB6c,30,40," ""/m/09x0r""",,,,,,,,,,
z9BYDltd_2A,60,70," ""/m/07yv9",/m/0k4j,"/m/0ltv""",,,,,,,,
z9BhkTLrznM,30,40," ""/m/04s8yn",/m/07r5c2p,"/m/0jbk""",,,,,,,,
z9CF8sn-hUI,30,40," ""/m/04rlf""",,,,,,,,,,
z9CGbS6n1to,30,40," ""/m/09x0r""",,,,,,,,,,
z9CJdLWjti8,30,40," ""/m/04rlf""",,,,,,,,,,
z9CKuCA-K88,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9CMAoqa2yM,30,40," ""/m/04k94""",,,,,,,,,,
z9CPuSLh_NM,30,40," ""/m/04rlf","/m/07s72n""",,,,,,,,,
z9CdWDnhNNg,10,20," ""/m/04rlf""",,,,,,,,,,
z9CxflpIAIg,380,390," ""/m/01s0ps","/m/04rlf""",,,,,,,,,
z9CzadHnRyU,30,40," ""/m/04rlf""",,,,,,,,,,
z9DAkQW-ORU,80,90," ""/m/09x0r""",,,,,,,,,,
z9DYirZI900,100,110," ""/m/04rlf",/m/04szw,/m/0dwsp,/m/0ggq0m,"/m/0l14md""",,,,,,
z9D_7RtVhbQ,16,26," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9DhVeiQnkw,30,40," ""/m/07yv9","/m/0k4j""",,,,,,,,,
z9E7idtXNQU,30,40," ""/m/04rlf",/m/09x0r,"/m/0l14md""",,,,,,,,
z9EB-L1f2Ug,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9EFVqQq_8Y,160,170," ""/m/03m5k","/m/04rlf""",,,,,,,,,
z9EUNoTXH6E,400,410," ""/m/01m4t""",,,,,,,,,,
z9EfLRt4OBY,150,160," ""/m/0342h",/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,"/m/0fx80y""",,,,,
z9EpNvaSDUU,170,180," ""/m/09x0r""",,,,,,,,,,
z9ExK6iKGEA,30,40," ""/m/09x0r","/t/dd00018""",,,,,,,,,
z9F-2Ju51aI,30,40," ""/m/015p6",/m/09x0r,/m/0h0rv,"/t/dd00125""",,,,,,,
z9F-HdvttH8,30,35," ""/m/09x0r""",,,,,,,,,,
z9F-nv8yCSY,10,20," ""/m/07yv9","/m/0k4j""",,,,,,,,,
z9FBV1ky3AI,30,40," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z9FJN6HpQRo,70,80," ""/m/04rlf",/m/09x0r,"/m/0ytgt""",,,,,,,,
z9FQ5XIlx1A,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9FUtlYM-6Y,170,180," ""/m/07yv9",/m/0k4j,"/t/dd00129""",,,,,,,,
z9FbXQAbEdA,70,80," ""/m/01d3sd""",,,,,,,,,,
z9FbqBoU3Zc,10,20," ""/m/04rlf","/m/06by7""",,,,,,,,,
z9FjrcotdPo,30,40," ""/m/04rlf""",,,,,,,,,,
z9FjyS8DjwM,30,40," ""/m/04rlf""",,,,,,,,,,
z9Fr6n8hTZA,30,40," ""/m/09x0r""",,,,,,,,,,
z9FrJ3OEpaQ,30,40," ""/m/07r_k2n","/m/09x0r""",,,,,,,,,
z9G5Aiji1Tg,5,15," ""/m/04rlf","/m/0c1dj""",,,,,,,,,
z9GBw5IfS-o,30,40," ""/m/01m4t""",,,,,,,,,,
z9GQhE2ftjg,60,70," ""/m/02w4v","/m/04rlf""",,,,,,,,,
z9Gr5zRI9mY,20,30," ""/m/07yv9",/m/09x0r,"/m/0k4j""",,,,,,,,
z9Gsi1nn0jI,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9GxW9HaI7Q,150,160," ""/m/04szw","/m/0l14qv""",,,,,,,,,
z9GzjNCfl4w,30,40," ""/m/09x0r""",,,,,,,,,,
z9HBc64sQC8,30,40," ""/m/01s0ps",/m/05148p4,"/m/05r5c""",,,,,,,,
z9HNvB3XyJ0,19,29," ""/m/04rlf""",,,,,,,,,,
z9HYaFQIGa0,0,10," ""/m/04rlf""",,,,,,,,,,
z9HhdnDlET4,10,20," ""/m/0838f""",,,,,,,,,,
z9IEOU7inC4,30,40," ""/m/015lz1",/m/016cjb,/m/04rlf,"/m/0l14jd""",,,,,,,
z9IZjazioMQ,30,40," ""/m/04rlf","/m/07sbbz2""",,,,,,,,,
z9IhXDgC3qI,130,140," ""/m/04rlf",/m/04szw,"/m/0dwsp""",,,,,,,,
z9J8Asfs1Sg,10,20," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9JllSmZS5A,0,10," ""/m/0fd3y""",,,,,,,,,,
z9Jz83IIdl8,30,40," ""/m/01v1d8","/m/04rlf""",,,,,,,,,
z9K4Ps-rbtw,30,40," ""/m/04rmv","/m/09x0r""",,,,,,,,,
z9K5GC7qOzQ,170,180," ""/m/04rlf","/m/06cqb""",,,,,,,,,
z9KB8-oiKkY,0,10," ""/m/04rlf""",,,,,,,,,,
z9KJs6mIIPo,10,20," ""/m/04rlf""",,,,,,,,,,
z9L11qrw9gk,120,130," ""/m/07qc9xj",/m/09x0r,"/t/dd00125""",,,,,,,,
z9L3uBkexG4,180,190," ""/m/068hy",/m/09x0r,/m/0bt9lr,/m/0jbk,"/t/dd00129""",,,,,,
z9L4AzEAIL8,39,49," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9L6529-TZk,0,10," ""/m/04rlf""",,,,,,,,,,
z9L6H-URx9s,30,40," ""/m/09x0r""",,,,,,,,,,
z9LRroenz9Y,140,150," ""/m/09x0r""",,,,,,,,,,
z9LTruMMwDg,30,40," ""/m/04rlf","/m/09x0r""",,,,,,,,,
z9LbVB2KxX4,30,40," ""/m/01bjv",/m/07yv9,"/m/09x0r""",,,,,,,,
z9LdIDRFMLc,480,490," ""/m/09x0r","/t/dd00125""",,,,,,,,,
z9LjSkeEZK4,370,380," ""/m/07k1x","/m/09x0r""",,,,,,,,,
z9LmTcXlaiw,30,40," ""/m/04rlf""",,,,,,,,,,
